Url|标题|时间|介绍|公司|所属行业|子行业|地区|轮次|融资额|股权占比|投资方
https://www.itjuzi.com/investevents/7142|动维康获得上海缘基投资数百万元天使投资|2014.12.17|动维康“随诊医生”是一款服务医患双方的手机应用，具有预约、加号、医患交流等功能。该公司日前获得上海缘基投资有限公司的天使投资。|随诊医生-维动维康|医疗健康|寻医问诊|北京·朝阳区|天使轮|800万人民币|未透露|
https://www.itjuzi.com/investevents/8270|紫光优蓝获得5330万元投资|2014.12.17|北京紫光优蓝是一家主打智能家用机器人的科技公司，覆盖智能家居控制、家庭运营系统、家庭娱乐和信息化管理、幼儿娱乐教育四个方向，产品有小优机器人（爱乐优机器人）等。公司日前获得康力电梯5330万元投资，出让40%股份。|紫光优蓝|硬件|机器人|北京·海淀区|A轮|5330万人民币|未透露|
https://www.itjuzi.com/investevents/6569|亿动非凡获得星期六鞋业900万元A轮投资|2014.12.16|亿动非凡是一家游戏开发团队，拥有近10年女性游戏的开发、运营经验，主要运营产品有端游《劲舞团》，以及自主研发同类游戏《舞街区》。该公司日前获得900万元A轮融资，由深交所上市公司星期六投资。|亿动非凡|游戏|游戏发行及渠道|江苏·苏州|A轮|900万人民币|未透露|
https://www.itjuzi.com/investevents/3814|奇点网获得数百万元天使投资|2014.12.15|GeekHeal奇点网是一个关注医疗健康领域的科技媒体，公司在成立之初获得数百万元天使投资。|GeekHeal奇点网|医疗健康|医疗媒体及社区|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/7765|团到家获93万人民币的天使投资|2014.12.15|团到家是一家主打韶关市的外卖服务网站，消费者可以足不出门从“团到家”中获得订餐的乐趣，并由“团到家”的专业团队免费配送到家。公司日前获得93万元天使投资。|团到家|本地生活|美食餐饮|广东·韶关|天使轮|93万人民币|未透露|
https://www.itjuzi.com/investevents/6687|微中医获得梦想基金120万种子投资|2014.12.14|微中医一个专注于中医的在线医患交流平台，为用户提供中医资讯、知识、问答、医生对接服务等。该项目日前获得梦想基金120万种子投资。|微中医|医疗健康|寻医问诊|广东·深圳|种子轮|120万人民币|未透露|
https://www.itjuzi.com/investevents/6530|母婴产品导购平台“牛奶母婴”获数百万美金天使投资|2014.12.13|牛奶科技（http://www.iniunai.com）是一家专注于移动互联网应用及智能硬件产品研发的企业。“牛奶母婴”是牛奶科技旗下的一个母婴产品导购平台。目前，“牛奶母婴”获数深圳胤锋资本创投基金领投的百万美金天使投资。|牛奶母婴|电子商务|母婴玩具|广西·南宁|天使轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/10956|掌医通获得400万元天使轮投资|2014.12.13|谷瞰信息技术是一家重点关注医疗智能解决方案的科技公司，旗下开发的掌医通移动应用，主要是为用户提供便捷就医及问诊服务，解决就医难的问题。该公司日前获得400万元天使轮投资，投资方信息未透露。|掌医通|医疗健康|寻医问诊|浙江·杭州|天使轮|400万人民币|未透露|
https://www.itjuzi.com/investevents/10965|荷马网获得数百万元天使投资|2014.12.13|荷马金融是一家全球理财综合平台，从海外金融机构的几十万个金融产品中，通过后台模型计算和权威第三方评测机构评估，提供海外保险、房地产、基金等丰富的金融类产品，精选出适合中国人的投资组合，帮助中国投资者轻松投资全球的海外金融产品。公司日前获得数百万元天使投资。|荷马网-荷马金融|金融|理财|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6508|好吃妹已经完成1500万的A轮融资|2014.12.12|好吃妹团购网是一个主打区域性的购物消费和电子商务平台，该公司日前宣布已经完成1500万的A轮融资，投资机构来自广州当地。|好吃妹团购网|本地生活|生活综合服务|广东·汕头|A轮|1500万人民币|未透露|
https://www.itjuzi.com/investevents/6891|丁丁停车完成天使轮融资|2014.12.12|丁丁停车是一家为P2P共享模式的停车位解决方案服务商，通过“丁丁停车—帮您赚钱的智能车位锁”为有车位的、想停车的车主提供对接服务。该公司日前已经完成天使轮投资，但具体金额和机构信息不详。|丁丁停车|汽车交通|交通出行|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/10886|美鹤陪诊获得500万元天使投资|2014.12.12|鹤陪诊是一个专为病人及家属提供医院陪诊服务的移动平台。根据病人选定的医院，匹配合适的合作陪诊员，在指定的时间由美鹤分派陪诊员为病人提供陪诊服务。陪诊前，陪诊员会和病人电话沟通，提醒病人携带就诊资料及相关注意事项；陪诊中，陪诊员会协助或代替病人办理诊疗卡、病历、排队、取号、缴费、取检查单、取药等。并可根据病人实际需求提供上门接送服务。公司日前获得500万元天使投资，投资方是老东家拓盛集团。|美鹤陪诊|医疗健康|寻医问诊|广东·广州|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/11378|有活网获得数百万元天使投资|2014.12.12|有活网是一家招聘信息聚合网站，聚集各大知名网站全职、实习招聘信息，可以通过订阅和投递简历智能匹配免费推送全职、实习招聘信息服务，更快更好地获得有效的全职、实习机会。上海有活信息科技有限公司旗下网站。公司日前获得数百万元天使投资。|有活网|企业服务|人力资源|上海·长宁区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6494|陌陌12月11日在纳斯达克上市|2014.12.11|陌陌（http://www.immomo.com/）是一款基于地理位置的移动社交产品，成立于2011年，据悉，今年前9个月陌陌的注册用户已达1.803亿人，月活跃用户达到6020万人，平均日活跃用户2550万人，比去年同期增加一倍。该公司今晚将在纳斯达克上市，拟融资2.57亿美元。|陌陌|SNS社交网络|陌生人交友|北京·朝阳区|IPO上市|亿元及以上美元|未透露|
https://www.itjuzi.com/investevents/8424|易得融信完成天使轮投资|2014.12.11|易得融信是一家专注于为银行客户提供优质的IT服务的公司，主要有银行资产业务相关的账户管理平台和以银行负债业务相关的风控管理平台两大服务方向。公司日前获得数百万元天使投资。|易得融信|企业服务|行业解决方案|浙江·宁波|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/12977|统统付获得数千万元B轮投资|2014.12.10|统统付是一家独立的第三方定制支付服务商，拥有集合预付卡、支付账户、综合收银、会员管理于一体的账户托管支付产品，为商业集团、连锁企业、电子商务、移动运营商等平台提供定制支付服务解决方案。公司日前获得数千万元B轮投资，杭州峰云投资等参与。|统统付|金融|支付|浙江·杭州|B轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/15444|农医生获得200万天使投资|2014.12.10|农医生是一家主打农业服务的问答平台，提供农业知识分享社区，中农问科技（北京）有限公司旗下产品。目前已经获得200万天使轮融资。|农医生|教育|其他教育相关|北京·朝阳区|种子轮|200万人民币|未透露|
https://www.itjuzi.com/investevents/6397|品尚红酒完成C轮1.5亿元融资|2014.12.9|品尚红酒网（http://www.wine9.com/）是一家专注于红酒领域的B2C电商品牌，此前曾获得同创伟业、信中利资本等机构的投资。该公司日前将宣布其C轮1.5亿元融资已完成。|品尚红酒网-品尚汇|电子商务|生鲜食品|广东·深圳|C轮|1.5亿人民币|未透露|
https://www.itjuzi.com/investevents/7081|佳学获得数百万元天使投资|2014.12.9|佳学是一个学习、分享生活技能的在线教育平台，帮助人们学习到与生活息息相关的知识。该公司日前获得广东佳奇投资数百万元天使投资。|佳学教育|教育|兴趣教育|广东·广州|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/8138|开心百育网获得千万元天使轮投资|2014.12.9|开心百育网是一个K12在线教育课程平台，主要提供在线同步视频和知识点讲解视频。该公司日前获得千万元天使轮投资，投资机构信息未透露。|开心百育网|教育|K12教育|北京·丰台区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/13281|左邻网获得2000万天使轮融资|2014.12.8|左邻是一个邻居生活分享社区，提供邻里之间的社交、活动组织、二手市场、社区服务等，深圳市永佳天成科技发展有限公司旗下产品。2014年左邻获得2000万天使轮融资。|左邻网|SNS社交网络|综合社交|广东·深圳|天使轮|2000万人民币|未透露|
https://www.itjuzi.com/investevents/6450|众筹第三方获得百万元级天使投资|2014.12.8|众筹第三方（www.disanbbs.com）是众筹行业的第三方综合类服务性平台，为整个众筹行业提供全方位服务网络平台。该公司日前在大家投股权众筹平台完成数百万元天使投资。|众筹第三方|金融|众筹合投|安徽·马鞍山|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6456|海蜜获得1500万元天使投资|2014.12.8|12月8日多麦电子商务旗下主打女性跨境购物的移动应用“海蜜”完成1500万元天使投资，投资方分别为：元宝铺、贝贝网以及一个长三角保税区仓储服务公司。|海蜜全球购|电子商务|海淘代购|浙江·杭州|天使轮|1500万人民币|未透露|
https://www.itjuzi.com/investevents/6427|云及户外获得数百万元天使投资|2014.12.7|Vertrip云及户外是一家专注户外运动及旅游领域的创业公司，提供户外旅游资讯、户外活动、精选户外装备导购等，该公司日前获得数百万元天使投资。|云及户外|文化娱乐体育|体育运动|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6439|Deals99获得数百万元天使投资|2014.12.7|Deals99是一家主打外贸出口、面向国外人购买中国商品的电商网站，该公司在成立之初获得数百万元天使投资。|Deals99阿卡拉特科技AKARAT|电子商务|外贸电商|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/14001|大通宝电子支付获得中港创富B轮投资|2014.12.6|大通宝电子支付是一家线上支付消费与线下POS机刷卡消费O2O服务提供商，是银联供应链收单的广东省代理，旗下有增收宝等产品线。公司日前获得千万元B轮投资，中港创富投资。|大通宝电子支付|金融|支付|广东·深圳|B轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/6415|线上预约4S店携车网已获得1000万元A轮投资|2014.12.5|纵横携车网（http://www.xieche.com.cn）是一家专注于汽车售后市场的电子商务网站，旗下有“府上养车”汽车上门保养服务品牌。目前，携车网已获得1000万元A轮投资。|携车网-府上养车|汽车交通|汽车后服务|上海·浦东新区|A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/1647|飞鱼科技在港交所上市|2014.12.5|2014年12月飞鱼科技正式在港交所主板上市|飞鱼科技|游戏|手机游戏|北京·海淀区|IPO上市|亿元及以上人民币|未透露|
https://www.itjuzi.com/investevents/14751|商询科技获得数百万元天使投资|2014.12.4|商询科技是一家大数据分析和应用的咨询公司，通过对多元化的数据进行综合分析来洞察及预测目标市场的变化，目前主打外国企业、地产等商业实体的商誉分析等。公司日前获得数百万元天使投资。|商询科技|企业服务|企业IT服务|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/11536|伙星获得数百万元天使投资|2014.12.4|伙星是一款主打95后聊天的移动交友应用，主打基于移动场景的下一代社交应用，北京趣点移动科技有限公司旗下产品。公司日前获得数百万元天使投资。|伙星-趣点移动|SNS社交网络|陌生人交友|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6375|互联在线获得2000万美元B轮投资|2014.12.3|互联在线（http://www.ichina.cn/）是一家专注移动互联网O2O大数据营销云平台开发的技术公司，主要服务于中小微企业。截至目前，公司的中小微商家用户已达到30多万家。该公司日前完成2000万美元B轮投资，投资方包括杰仕博资本、吉瑞祥投资、湖商创投、融易创投等。|互联在线|企业服务|销售营销|广东·深圳|B轮|2000万美元|未透露|
https://www.itjuzi.com/investevents/7975|爱狗团获得1000万元天使投资|2014.12.3|爱狗团专注于让养狗成为一件简单、快乐的事儿。公司日前获得1000万元天使投资。|爱狗团|本地生活|宠物服务|湖北·武汉|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/11440|邻里间获得千万元天使投资|2014.12.2|深圳触手可及科技是一家社区O2O领域的初创公司，公司旗下运营有“邻里间”品牌项目，主打“一站式”移动互联网物业管理服务，希望借此实现城市社区物业管理的互联网化，重构物业行业的管理模式、商业模式及盈利模式，从而为广大业主打造智慧社区。公司日前获得千万元天使投资。|邻里间|本地生活|城市社区|广东·深圳|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/6343|RBIKE你踩助力自行车获千万级A轮投资|2014.12.1|深圳骑达科技是一家销售世界知名品牌自行车及相关精品的全国连锁商业机构，日前推出RBIKE你踩助力自行车，目前已经针对专业骑行爱好者、都市白领以及知性女性共推R6、R5、R3三款助力自行车。该公司获得千万元A轮投资，由北京中研资本聚腾时尚产业基金盛坤聚腾和盛世聚腾联合投资。|骑达科技|硬件|出行工具|广东·深圳|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/6349|鞋类O2O网站“万鞋云商”获得1.2亿元A轮投资|2014.12.1|万鞋云商（http://www.10000xc.com/）成立于2013年，是一家主打鞋业的O2O平台，今年6月份上线试运营，9月份线下实体店全国布局、网上商城正式同步运营。该公司日前宣布获得1.2亿元投资，由博孚集团投资。|万鞋云商|电子商务|服装服饰|福建·厦门|A轮|1.2亿人民币|未透露|
https://www.itjuzi.com/investevents/6436|imo云办公室获得数千万元C轮投资|2014.12.1|imo云办公室是一个企业级即时通讯互联网平台和企业/机构的高效率网上办公平台。该公司日前获得数千万元C轮投资。|IMO班聊-imo云办公室|企业服务|办公OA|上海·闸北区|C轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/6437|一块邮获得1.5亿元A轮投资|2014.12.1|一块邮是一个主打电子商务特卖的导购和推广网站，基于淘宝第三方推广提供导购和优惠服务。该公司日前宣布获得1.5亿元A轮投资。|一块邮|电子商务|综合电商|广东·东莞|A轮|1.5亿人民币|未透露|
https://www.itjuzi.com/investevents/7666|全民众筹获得135万元人民币天使投资|2014.12.1||全民众筹|金融|众筹合投|河北·石家庄|天使轮|135万人民币|未透露|
https://www.itjuzi.com/investevents/8992|火速轻应用获得200万元天使投资|2014.12.1|火速轻应用是一家基于Html5的轻应用娱乐中心、内容分发平台，可以在线即时创建轻应用和分发推广等，公司日前获得好贷网总裁李明顺的200万元天使投资。|火速轻应用(火速网络)|移动互联网|应用分发和渠道|北京·东城区|天使轮|200万人民币|未透露|
https://www.itjuzi.com/investevents/12503|专注宠物健康的O2O平台COMING宠物管家获300万天使投资|2014.12.1|COMING宠物管家是一个宠物健康O2O平台。旗下的智能挂件提供健康监测和实时定位的功能；App提供看病就诊、驱虫疫苗、美容洗澡等服务。项目已于2014年年底获得300万人民币天使投资，投资方为个人。|COMING宠物管家|本地生活|宠物服务|浙江·杭州|天使轮|300万人民币|未透露|
https://www.itjuzi.com/investevents/15160|缤果水果获得数百万元天使投资|2014.12.1|缤果水果是一家提供生鲜水果销售和配送服务的初创公司。公司日前获得数百万元天使投资。|缤果水果|电子商务|生鲜食品|广东·中山|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/9276|啄木鸟修家电获得3000万元天使投资|2014.11.30|啄木鸟修家电是一家主打家用电器维修、保养、清洗、安装等业务的O2O平台，公司日前获得3000万元天使投资。|啄木鸟修家电|本地生活|维修服务|重庆·渝中区|天使轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/6318|来一火获得千万元A轮投资|2014.11.29|来一火是一家展业的火锅品类外送服务平台，为消费者提供火锅相关产品及多场景体验式服务。成都雅隆商贸有限公司旗下网站。该公司在11月底获得千万元A轮投资、不过未透露投资机构。|来一火|本地生活|美食餐饮|四川·成都|A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/6329|文书车云获得数百万元天使投资|2014.11.29|文书车云（http://weibo.com/chewenkuangbiao?from=hissimilar_home）是一家汽车类原创自媒体服务平台，前期主要提供优质汽车内容供应商，短期内通过优质内容重点扩大行业影响力，并逐步向选车、用车、养车领域渗透。该公司日前完成数百万元天使投资。|文书车云|汽车交通|汽车综合服务|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6297|“网上百科全书”获得近200万元天使轮投资|2014.11.28|网上百科全书（http://nandajiangzuo.weavi.com/@/17709）是一家有关校内活动信息和讲座信息聚合平台，鼓励学生及校外人员发布和分享基于校园内外的相关消息，目前，该项活动主要针对南开大学。该网站日前获得近200万元天使投资。|网上百科全书|本地生活|休闲娱乐|天津·南开区|天使轮|200万人民币|未透露|
https://www.itjuzi.com/investevents/4492|炎尔体育旅游获得数百万元天使投资|2014.11.27|炎尔体育旅游是一家主打体育主题的旅游O2O服务商，为体育爱好者提供一站式的境外体育主题旅游服务，包括海外顶级赛事观战、海外马拉松、越野、户外运动等。炎尔国际体育管理（北京）有限公司旗下产品。公司日前获得数百万元天使投资。|炎尔体育旅游|旅游|旅游综合服务|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/4949|神盾快运获得1000万人民币天使投资|2014.11.24|神盾快运（http://weibo.com/u/5268576364）是一家同城货运智能调度平台，主要是利用移动互联网提供同城货运智能叫车服务。该公司日前获得千万元天使投资，但具体投资机构信息不详。|神盾快运|电子商务|快递物流|上海·浦东新区|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/4936|中青创投网获得3000万元A轮投资|2014.11.23|2014年11月中青创投网获得3000万元A轮投资，华夏海纳创业投资集团投资|中青创投网|金融|贷款|河南·郑州|A轮|3000万人民币|未透露|
https://www.itjuzi.com/investevents/4940|懒人app获得500万元天使投资|2014.11.23|懒人app是一款提供就近零食订购服务的移动应用，可自动定位距离最近的便利店（前提是已在APP里注册），下单后30分钟内送货上门。主要用户群体为在校大学生和白领。该公司日前已经获得三位天使投资人500万元的投资。|懒人APP|本地生活|美食餐饮|北京·海淀区|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/8996|孩教圈获得教育产业投资基金数百万元投资|2014.11.22|孩教圈是一家服务于孩子的教育社区，以0-12岁处于幼教、小学阶段的孩子教育为核心，延伸到初中、高中、大学等阶段，提供互动交流平台、实时教育资讯、老师专家解答疑惑、免费在线讲座、优选亲子活动、童书培训团购等服务，公司日前获得教育产业投资基金数百万元天使投资。|孩教圈|教育|K12教育|广东·广州|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/13053|买金网获得数百万元天使投资|2014.11.21|买金网是一家黄金主题的互联网电商、金条投资服务平台，隶属于中金鼎晟（北京）电子商务有限公司。公司日前获得数百万元天使投资，上海仕曦股权投资基金投资。|买金网|电子商务|珠宝首饰|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6678|卡曼车联获得千万元A轮投资|2014.11.20|卡曼是一个汽车智能驾驶助手，可以用来监控车的健康状况、规避危险发生、自动生成旅行路书等行车服务。该公司日前获得千万元A轮投资。|卡曼车联网|汽车交通|车联网及硬件|北京·朝阳区|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/7374|股票管家获国际投资机构近千万天使轮投资|2014.11.20|股票管家是一个股票基金投资盈亏收益分析工具，自动计算本年、本周、本月、本季度收益计算，持仓板块收益分析，炒股至今收益率和盈亏。该公司日前获得数百万元天使投资。|股票赢家|金融|股票|上海·浦东新区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/4914|沃迪康获得迪信通1000万元A轮投资|2014.11.19|2014年11月沃迪康（北京）医院管理有限公司成立，获得迪信通1000万元A轮投资、出让20%股权|沃迪康WorldCare|医疗健康|医疗综合服务|北京·东城区|A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/4896|在线米类O2O自家粮仓获得百万天使投资|2014.11.18|自家粮仓是一家在线米类O2O服务平台，公司成立的宗旨是“让更多的人吃上放心米”。自上线来，平台现已售出16000斤的生态大米。公司日前获得知名天使投资人百万元天使轮投资。|自家粮仓|本地生活|美食餐饮|北京·朝阳区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/15088|路聘国旅在新三板正式挂牌|2014.11.17|路骋国旅公司及其下属全资子公司的主要业务包括：自驾游服务、团队旅游服务、会展服务、咨询服务四大类，公司日前正式在新三板挂牌，股票代码831320。|RTA路骋国旅万车游|旅游|旅游综合服务|上海·闸北区|新三板|数千万人民币|未透露|
https://www.itjuzi.com/investevents/12715|脸脸获得1000万元A轮投资|2014.11.14|“脸脸”是一款基于现场的移动社交产品。通过脸脸，您可以进入您所在场所的虚拟现场，认识与您同在这里的人，与熟悉的或陌生的朋友打招呼、聊天。公司日前获得1000万元A轮投资。|脸脸|SNS社交网络|陌生人交友|浙江·杭州|A轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/4848|一嗨租车纽交所上市最高筹资1.61亿美元|2014.11.14|一嗨租车（http://www.1hai.cn/）致力于为个人和企业用户提供综合租车服务，目前在全国近70座城市开设了400多个网点、拥有80多种车型的一万多台车。该公司与11月14日正式登录纽交所，最高融资额高达1.61亿美元。|一嗨租车|汽车交通|交通出行|上海·普陀区|IPO上市|1.61亿美元|未透露|
https://www.itjuzi.com/investevents/4814|Molbase获得数千万美元B轮投资|2014.11.13|2014年11月Molbase获得数千万美元B轮投资|Molbase摩贝网|电子商务|大宗商品|上海·浦东新区|B轮|数千万美元|未透露|
https://www.itjuzi.com/investevents/4841|第一P2P融资事件详情|2014.11.13|2014年11月中国信贷宣布拟收购第一P2P公司10%股份，总代价不超过5000万元|第一P2P|金融|贷款|北京·朝阳区|A轮|5000万人民币|未透露|
https://www.itjuzi.com/investevents/12660|唯你网获得数千万元A轮投资|2014.11.13|唯你网是一家为小微企业提供全生命周期一站式服务的平台，业务覆盖工商、财务、税务、人事、IT等多个方面，厦门商集企业咨询有限责任公司旗下网站。公司日前获得数千万元A轮投资。|唯你网|企业服务|综合企业服务|福建·厦门|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/14146|预健科技获得1000万人民币天使轮融资|2014.11.13|量身预健是健康改善O2O上门保健平台，是由北京预健科技有限公司和中山医科大学《家庭医生》医疗集团组成的新型医联体共同打造的定制化循证健康云服务平台，提供个人健康风险管理和健康促进服务。|量身预健|医疗健康|健康管理|北京·海淀区|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/14154|来财街获得ADDCapital天使投资|2014.11.13|来财街是一个互联网理财平台，致力于为投资者提供最安全的投资理财产品。来财街所属公司阿里路亚日前宣布获得ADDCapital天使投资。|来财街|金融|理财|上海·静安区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/6570|彩贝壳获得数百万美元A轮投资|2014.11.12|彩贝壳是一家主打周边自由行的旅游服务网站，团队来自阿里巴巴、大众点评，该公司日前获得数百万美元A轮投资。|彩贝壳|旅游|周边短途游|北京·朝阳区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/4824|Cloudmaps云地图融资事件详情|2014.11.11|Cloudmaps云地图（http://cloudmaps.co/）是一款智能多语言景区自助导览软件，是以智能手机为载体的旅游模式，实现应急预案、地图、导航、智能语音解说等多种功能的叠加。该公司日前获得4500万元A轮投资，投资机构信息不详。|Cloudmaps云地图|旅游|旅游工具及社区|广西·桂林|A轮|4500万人民币|未透露|
https://www.itjuzi.com/investevents/4831|J-FINDME沟沟手环融资事件详情|2014.11.11|2014年11月J-FINDME缘分手环正式发布，已获得数百万元天使投资|J-FINDME沟沟手环|硬件|电子数码|广东·深圳|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/4804|E微贷融资事件详情|2014.11.8|2014年11月E微贷获得由亨亚集团、中生金控、华盛基金三家参与的数千万元A轮投资|E微贷|金融|贷款|广东·深圳|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/4809|模型网融资事件详情|2014.11.8|模型网获得200万美元种子轮投资|模型网|电子商务|数字商品|江苏·南京|天使轮|200万美元|未透露|
https://www.itjuzi.com/investevents/6322|出海玩获得数百万元天使投资|2014.11.7|出海玩是一个基于邮轮、海上旅游及活动的O2O网站，该公司在成立之初获得投资人麦子赵等参与的投资。|出海玩|旅游|户外游|福建·厦门|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/7664|约拍啦获得2000万人民币天使融资|2014.11.6|约拍啦是一个摄影O2O平台，对接摄影师和有拍摄需求的人，北京约拍啦网络科技有限公司旗下产品。约拍啦获得2000万人民币天使融资。|约拍啦|本地生活|婚礼婚庆|北京·朝阳区|天使轮|2000万人民币|未透露|
https://www.itjuzi.com/investevents/4743|火柴盒融资事件详情|2014.11.4|火柴盒应用获得200万元天使投资|火柴盒|SNS社交网络|兴趣社区|上海·静安区|天使轮|200万人民币|未透露|
https://www.itjuzi.com/investevents/11410|易创互联获得数百万元天使投资|2014.11.3|易创互联是一个产品咨询和技术服务的平台，专注为互联网创业团队或者传统企业提供互联网产品解决方案，涵盖“需求分析、UE（原型）设计、UI设计、技术开发、产品测试、项目管理”。方式上，向年轻创业者们提供技术支持和指导，回报可以是少量的股权。公司日前获得数百万元天使投资。|易创互联|企业服务|企业IT服务|北京·海淀区|天使轮|数百万人民币|未透露|
https://www.itjuzi.com/investevents/4739|大家汇融资事件详情|2014.11.3|2014年11月大家汇获得ATA集团500万美元A轮投资|大家汇|教育|K12教育|北京·海淀区|A轮|500万美元|未透露|
https://www.itjuzi.com/investevents/12482|牛仔网获得千万元A轮投资|2014.11.3|牛仔网是一个股民交流社区，提供股市直播、模拟炒股、高手追踪、高手操盘室等服务，隶属于北京牛仔网络科技股份有限公司。公司日前获得数千万元A轮投资。|牛仔网络9666.cn|金融|股票|北京·朝阳区|A轮|数千万人民币|未透露|
https://www.itjuzi.com/investevents/6587|爱耳时代获得数百万美元A轮投资|2014.11.1|爱耳时代是一家在线的听力医疗健康及听力教育服务平台，提供听力解决方案、听力医师和患者的沟通平台等服务，隶属于北京爱耳时代教育咨询有限公司。该公司日前获得数百万美元A轮投资。|爱耳时代|医疗健康|专科服务|北京·朝阳区|A轮|数百万美元|未透露|
https://www.itjuzi.com/investevents/13280|熟店宝550万天使轮融资|2014.11.1|熟店宝是一家服务于本地商户的公司。在2014年11月公司成立初期就已完成550万天使轮融资，投资方为个人。|熟店宝|企业服务|行业解决方案|江苏·镇江|天使轮|550万人民币|未透露|
https://www.itjuzi.com/investevents/14153|预健科技获1000万人民币天使轮投资|2014.11.1||预健科技|医疗健康|健康管理|北京·海淀区|天使轮|1000万人民币|未透露|
https://www.itjuzi.com/investevents/14173|脉感科技获得1800万天使轮融资|2014.11.1|上海脉感科技是一家可穿戴设备科技公司，主要提供医疗可穿戴设备，产品还在开发中。在2014年11月1日获得1800万元天使轮投资，投资方未知。|上海脉感科技|医疗健康|医疗健康硬件|上海·黄浦区|天使轮|1800万人民币|未透露|
https://www.itjuzi.com/investevents/2307|爱旅行融资事件详情|2014.11.1|2014年11月爱旅行获得1000万美元A轮投资|爱旅行|旅游|出境游|北京·西城区|A轮|1000万美元|未透露|
https://www.itjuzi.com/investevents/4730|长亮科技收购银商资讯31.63%股权|2014.11.1|2014年11月长亮科技拟斥资1.25亿元入股银商资讯，获得30.70%的股权|上海银商资讯|金融|期货|上海·浦东新区|B轮|1.25亿人民币|未透露|
https://www.itjuzi.com/investevents/4478|脂斗士获得500万元天使投资|2014.10.31|2014年10月北京脂斗士网络获得500万元天使投资，投资人分别为三个不同上市公司的主席。|减约（脂斗士APP）|医疗健康|健康管理|北京·海淀区|天使轮|500万人民币|未透露|
https://www.itjuzi.com/investevents/4510|社区001获得数亿元B轮投资|2014.10.31|2014年10月社区001获得数亿元B轮投资|社区001|本地生活|城市社区|北京·海淀区|B轮|亿元及以上人民币|未透露|
https://www.itjuzi.com/investevents/4719|Belter倍泰健康融资事件详情|2014.10.31|2014年10月倍泰获得汤臣倍健1亿元投资，出让25%股份|Belter倍泰健康|医疗健康|医疗信息化|广东·深圳|C轮|1亿人民币|未透露|
https://www.itjuzi.com/investevents/6323|信通袋获得数百万元天使投资|2014.10.31|信通袋是一家为大学生提供分期购物及信用贷款解决方案的互联网金融公司，对投资人提供有担保、高收益的面向大学生的互联网理财服务，该公司日前获得数百万元天使投资。|信通袋|金融|贷款|北京·西城区|天使轮|数百万人民币|未透露|
